STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
12;Marc;1;Marciello;Raffaele;Ellis;Philip;Stolz;Luca;;;Schw;Mercedes-AMG Team Bilstein;PRO                                                         ;Mercedes-AMG GT3;4;13:44:25.580;13:44:25.580;8:40.754;520,754;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.916;J;216;;58.462;N;198;;1:05.062;N;229;;10.287;J;266;;1:46.613;J;207;;36.810;N;247;;2:31.923;N;231;;20.438;J;259;;30.243;N;;;;N;;N;;N;8:15.908;3;N;0;;            ;;4;0;0;0;0;1;4;8:15.908
13;Albr;2;Albrecht;Bernd;Asch;Sebastian;Ecke;Kurt;Sczepansky;Andreas;Deut;;PRO                                                         ;Dodge  Viper CC GT3;1;12:57:29.452;12:57:29.452;8:58.003;538,003;N;AT                                                          ;0000AT                                                          ;;AT      ;43.654;N;210;;44.945;J;237;;1:09.261;N;202;;10.731;N;272;;1:57.884;N;204;;36.576;N;236;;2:45.004;N;222;;19.904;N;276;;30.044;N;;;;N;;N;;N;8:47.537;41;N;0;;            ;;1;0;0;0;0;1;1;8:47.537
13;Albr;2;Albrecht;Bernd;Asch;Sebastian;Ecke;Kurt;Sczepansky;Andreas;Deut;;PRO                                                         ;Dodge  Viper CC GT3;2;13:06:39.537;13:06:39.537;9:10.085;550,085;N;AT                                                          ;0000AT                                                          ;;AT      ;53.241;N;189;;48.137;N;223;;1:09.819;N;205;;12.004;N;225;;1:56.850;N;204;;36.623;N;241;;2:43.372;N;222;;20.008;N;274;;30.031;N;;;;N;;N;;N;8:47.537;41;N;0;;            ;;2;0;0;0;0;1;2;8:47.537
13;Albr;2;Albrecht;Bernd;Asch;Sebastian;Ecke;Kurt;Sczepansky;Andreas;Deut;;PRO                                                         ;Dodge  Viper CC GT3;3;13:25:38.708;13:25:38.708;8:49.156;529,156;J;AT                                                          ;0000AT                                                          ;;AT      ;43.016;J;203;;45.249;N;239;;1:07.934;J;211;;10.528;J;273;;1:56.670;N;204;;36.687;N;252;;2:39.590;J;226;;19.750;J;277;;29.732;J;;;;N;;N;;N;8:47.537;41;N;0;;            ;;3;0;0;0;0;2;1;8:47.537
13;Albr;2;Albrecht;Bernd;Asch;Sebastian;Ecke;Kurt;Sczepansky;Andreas;Deut;;PRO                                                         ;Dodge  Viper CC GT3;4;13:34:33.902;13:34:33.902;8:55.194;535,194;N;AT                                                          ;0000AT                                                          ;;AT      ;44.260;N;208;;46.130;N;237;;1:09.387;N;204;;10.725;N;270;;1:55.794;J;203;;36.248;J;255;;2:42.708;N;222;;20.000;N;273;;29.942;N;;;;N;;N;;N;8:47.537;41;N;0;;            ;;4;0;0;0;0;2;2;8:47.537
14;Kohl;4;Kohlhaas;Christian;Foster;Nicholas;Szymkowiak;Jules;Bleekemolen;Jeroen;Deut;racing one GmbH;PRO-AM                                                      ;Ferrari 488 GT3 Evo18;1;13:01:30.202;13:01:30.202;8:40.059;520,059;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.685;N;213;;43.358;J;234;;1:09.225;N;176;;12.101;N;251;;1:51.618;N;202;;36.423;N;241;;2:34.819;N;224;;20.894;N;255;;29.936;N;;;;N;;N;;N;8:29.907;33;N;0;;            ;;1;0;0;0;0;1;1;8:29.907
14;Kohl;4;Kohlhaas;Christian;Foster;Nicholas;Szymkowiak;Jules;Bleekemolen;Jeroen;Deut;racing one GmbH;PRO-AM                                                      ;Ferrari 488 GT3 Evo18;2;13:10:03.869;13:10:03.869;8:33.667;513,667;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.115;N;216;;43.662;N;234;;1:07.313;N;212;;10.809;N;261;;1:49.695;J;202;;36.261;N;242;;2:33.854;J;222;;20.837;N;257;;30.121;N;;;;N;;N;;N;8:29.907;33;N;0;;            ;;2;0;0;0;0;1;2;8:29.907
14;Kohl;4;Kohlhaas;Christian;Foster;Nicholas;Szymkowiak;Jules;Bleekemolen;Jeroen;Deut;racing one GmbH;PRO-AM                                                      ;Ferrari 488 GT3 Evo18;3;13:18:38.498;13:18:38.498;8:34.629;514,629;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.828;J;215;;44.835;N;233;;1:05.663;J;217;;10.530;J;267;;1:51.913;N;202;;36.101;J;243;;2:34.715;N;223;;20.710;N;259;;29.334;J;;;;N;;N;;N;8:29.907;33;N;0;;            ;;3;0;0;0;0;2;1;8:29.907
14;Kohl;4;Kohlhaas;Christian;Foster;Nicholas;Szymkowiak;Jules;Bleekemolen;Jeroen;Deut;racing one GmbH;PRO-AM                                                      ;Ferrari 488 GT3 Evo18;4;13:40:27.398;13:40:27.398;8:46.625;526,625;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.270;N;216;;43.372;N;230;;1:11.672;N;211;;10.618;N;268;;1:56.139;N;200;;36.466;N;240;;2:35.350;N;224;;20.732;N;258;;31.006;N;;;;N;;N;;N;8:29.907;33;N;0;;            ;;4;0;0;0;0;2;2;8:29.907
14;Kohl;4;Kohlhaas;Christian;Foster;Nicholas;Szymkowiak;Jules;Bleekemolen;Jeroen;Deut;racing one GmbH;PRO-AM                                                      ;Ferrari 488 GT3 Evo18;5;13:49:15.346;13:49:15.346;8:47.948;527,948;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.683;N;216;;51.458;N;160;;1:09.495;N;217;;10.556;N;266;;1:50.986;N;202;;36.163;N;242;;2:36.049;N;222;;20.544;J;259;;31.014;N;;;;N;;N;;N;8:29.907;33;N;0;;            ;;5;0;0;0;0;2;3;8:29.907
15;van ;1;Van der Linde;Kelvin;Vanthoor;Dries;Vervisch;Frederic;Frijns;Robin;Deut;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;12:40:47.959;12:40:47.959;8:22.740;502,740;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;45.041;N;212;;45.050;N;233;;1:04.905;N;229;;10.334;N;266;;1:46.263;N;205;;35.517;N;242;;2:25.904;J;230;;20.527;N;258;;29.199;N;;;;N;;N;;N;8:13.235;6;N;0;;            ;;1;0;0;0;0;1;1;8:13.235
15;van ;1;Van der Linde;Kelvin;Vanthoor;Dries;Vervisch;Frederic;Frijns;Robin;Deut;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;12:49:07.475;12:49:07.475;8:19.516;499,516;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.347;N;214;;43.768;N;232;;1:02.920;J;233;;10.207;J;270;;1:45.863;J;205;;35.395;N;244;;2:30.073;N;222;;20.772;N;258;;29.171;N;;;;N;;N;;N;8:13.235;6;N;0;;            ;;2;0;0;0;0;1;2;8:13.235
15;van ;5;Van der Linde;Kelvin;Vanthoor;Dries;Vervisch;Frederic;Frijns;Robin;Deut;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;13:03:09.964;13:03:09.964;8:28.670;508,670;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;45.367;N;101;;45.404;N;233;;1:04.045;N;227;;10.319;N;268;;1:46.713;N;203;;35.468;N;245;;2:31.232;N;220;;20.840;N;258;;29.282;N;;;;N;;N;;N;8:13.235;6;N;0;;            ;;3;0;0;0;0;1;3;8:13.235
15;van ;3;Van der Linde;Kelvin;Vanthoor;Dries;Vervisch;Frederic;Frijns;Robin;Deut;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;4;13:11:38.562;13:11:38.562;8:28.598;508,598;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.035;N;214;;43.411;N;237;;1:03.402;N;229;;17.014;N;120;;1:50.111;N;204;;35.896;N;244;;2:27.122;N;230;;20.575;N;259;;29.032;N;;;;N;;N;;N;8:13.235;6;N;0;;            ;;4;0;0;0;0;1;4;8:13.235
15;van ;3;Van der Linde;Kelvin;Vanthoor;Dries;Vervisch;Frederic;Frijns;Robin;Deut;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;5;13:25:25.712;13:25:25.712;8:25.729;505,729;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.722;N;214;;43.724;N;234;;1:05.892;N;227;;10.231;N;271;;1:50.416;N;205;;35.282;J;247;;2:29.221;N;231;;20.191;N;266;;29.050;N;;;;N;;N;;N;8:13.235;6;N;0;;            ;;5;0;0;0;0;1;5;8:13.235
15;van ;3;Van der Linde;Kelvin;Vanthoor;Dries;Vervisch;Frederic;Frijns;Robin;Deut;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;6;13:33:45.785;13:33:45.785;8:20.073;500,073;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.154;J;216;;43.129;J;235;;1:04.131;N;225;;10.326;N;271;;1:46.360;N;206;;35.401;N;250;;2:30.792;N;233;;20.106;N;267;;28.674;J;;;;N;;N;;N;8:13.235;6;N;0;;            ;;6;0;0;0;0;1;6;8:13.235
15;van ;3;Van der Linde;Kelvin;Vanthoor;Dries;Vervisch;Frederic;Frijns;Robin;Deut;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;7;13:49:23.015;13:49:23.015;8:31.754;511,754;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.545;N;216;;52.328;N;206;;1:06.326;N;229;;10.307;N;267;;1:46.059;N;206;;35.555;N;245;;2:28.422;N;233;;20.102;J;266;;30.110;N;;;;N;;N;;N;8:13.235;6;N;0;;            ;;7;0;0;0;0;1;7;8:13.235
16;Gier;4;Giermaziak;Jakub;Schramm;Kim Luis;Beretta;Michele;Winkelhock;Markus;Pole;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;13:08:11.045;13:08:11.045;8:27.762;507,762;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.398;N;213;;44.517;N;233;;1:06.203;J;220;;10.616;N;259;;1:49.258;N;203;;35.744;N;244;;2:29.088;N;227;;20.658;N;258;;29.280;N;;;;N;;N;;N;8:18.690;11;N;0;;            ;;1;0;0;0;0;1;1;8:18.690
16;Gier;4;Giermaziak;Jakub;Schramm;Kim Luis;Beretta;Michele;Winkelhock;Markus;Pole;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;13:16:56.198;13:16:56.198;8:45.153;525,153;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.036;N;214;;43.506;N;234;;1:07.150;N;142;;20.457;N;121;;1:53.678;N;203;;36.214;N;245;;2:33.501;N;230;;20.377;N;263;;29.234;N;;;;N;;N;;N;8:18.690;11;N;0;;            ;;2;0;0;0;0;1;2;8:18.690
16;Gier;1;Giermaziak;Jakub;Schramm;Kim Luis;Beretta;Michele;Winkelhock;Markus;Pole;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;13:37:38.664;13:37:38.664;8:21.555;501,555;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.955;N;213;;42.694;J;234;;1:06.814;N;232;;10.253;J;269;;1:45.853;J;206;;36.231;N;247;;2:28.710;J;231;;20.185;J;263;;28.860;J;;;;N;;N;;N;8:18.690;11;N;0;;            ;;3;0;0;0;0;2;1;8:18.690
16;Gier;1;Giermaziak;Jakub;Schramm;Kim Luis;Beretta;Michele;Winkelhock;Markus;Pole;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;4;13:46:23.666;13:46:23.666;8:45.002;525,002;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.544;J;214;;59.177;N;196;;1:06.868;N;231;;10.283;N;270;;1:47.200;N;205;;35.388;J;250;;2:34.779;N;220;;20.785;N;258;;29.978;N;;;;N;;N;;N;8:18.690;11;N;0;;            ;;4;0;0;0;0;2;2;8:18.690
18;Olse;3;Olsen;Dennis;Bamber;Earl;Tandy;Nick;;;Norw;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);1;12:49:48.332;12:49:48.332;8:37.955;517,955;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.921;N;214;;43.138;J;236;;1:05.322;N;222;;10.369;N;267;;1:49.485;N;205;;35.523;N;246;;2:42.586;N;230;;20.436;N;262;;29.175;N;;;;N;;N;;N;8:16.480;7;N;0;;            ;;1;0;0;0;0;1;1;8:16.480
18;Olse;2;Olsen;Dennis;Bamber;Earl;Tandy;Nick;;;Norw;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);2;12:58:07.905;12:58:07.905;8:19.573;499,573;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.521;J;215;;43.781;N;235;;1:05.307;N;186;;11.349;N;255;;1:46.465;J;206;;35.572;N;243;;2:26.606;J;230;;20.395;N;263;;29.577;N;;;;N;;N;;N;8:16.480;7;N;0;;            ;;2;0;0;0;0;1;2;8:16.480
18;Olse;1;Olsen;Dennis;Bamber;Earl;Tandy;Nick;;;Norw;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);3;13:15:23.537;13:15:23.537;8:32.769;512,769;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.577;N;214;;43.412;N;235;;1:04.693;J;207;;17.025;N;118;;1:51.730;N;205;;36.583;N;244;;2:28.537;N;231;;20.260;J;263;;28.952;J;;;;N;;N;;N;8:16.480;7;N;0;;            ;;3;0;0;0;0;1;3;8:16.480
18;Olse;1;Olsen;Dennis;Bamber;Earl;Tandy;Nick;;;Norw;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);4;13:32:25.277;13:32:25.277;8:31.302;511,302;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;49.594;N;217;;43.666;N;235;;1:05.920;N;224;;10.356;J;267;;1:49.169;N;205;;35.489;J;244;;2:27.680;N;232;;20.370;N;260;;29.058;N;;;;N;;N;;N;8:16.480;7;N;0;;            ;;4;0;0;0;0;1;4;8:16.480
18;Olse;3;Olsen;Dennis;Bamber;Earl;Tandy;Nick;;;Norw;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);5;13:47:17.457;13:47:17.457;8:54.220;534,220;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.371;N;216;;1:01.893;N;196;;1:07.866;N;175;;11.592;N;253;;1:49.806;N;205;;36.015;N;241;;2:33.707;N;225;;20.422;N;262;;30.548;N;;;;N;;N;;N;8:16.480;7;N;0;;            ;;5;0;0;0;0;1;5;8:16.480
20;Kurk;1;Kurki-Suonio (Krohn);Jesse;Sims;Alexander;Klingmann;Jens;Krütten;Niklas;Finn;Schubert Motorsport;PRO                                                         ;BMW M4 GT3;1;13:36:37.504;13:36:37.504;8:28.610;508,610;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.933;N;216;;43.349;J;234;;1:03.869;N;230;;10.260;J;267;;1:49.463;N;201;;36.288;N;244;;2:34.192;N;225;;20.315;J;263;;28.941;J;;;;N;;N;;N;8:18.778;26;N;0;;            ;;1;0;0;0;0;1;1;8:18.778
20;Kurk;1;Kurki-Suonio (Krohn);Jesse;Sims;Alexander;Klingmann;Jens;Krütten;Niklas;Finn;Schubert Motorsport;PRO                                                         ;BMW M4 GT3;2;13:45:12.206;13:45:12.206;8:34.702;514,702;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.125;J;199;;59.084;N;200;;1:03.568;J;230;;10.272;N;266;;1:48.322;J;203;;35.778;J;240;;2:27.120;J;231;;20.329;N;259;;29.104;N;;;;N;;N;;N;8:18.778;26;N;0;;            ;;2;0;0;0;0;1;2;8:18.778
22;Haas;1;Haase;Christopher;Müller;Nico;Niederhauser;Patric;Rast;René;Deut;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;13:00:25.944;13:00:25.944;8:22.131;502,131;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.131;N;212;;42.709;J;234;;1:04.838;N;232;;10.203;J;271;;1:48.405;N;204;;35.411;N;247;;2:29.258;N;227;;20.370;J;263;;28.806;J;;;;N;;N;;N;8:17.810;13;N;0;;            ;;1;0;0;0;0;1;1;8:17.810
22;Haas;1;Haase;Christopher;Müller;Nico;Niederhauser;Patric;Rast;René;Deut;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;13:08:57.992;13:08:57.992;8:32.048;512,048;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.936;J;216;;42.738;N;235;;1:03.808;J;233;;17.163;N;91;;1:51.774;N;204;;35.367;J;248;;2:30.554;N;230;;20.526;N;258;;29.182;N;;;;N;;N;;N;8:17.810;13;N;0;;            ;;2;0;0;0;0;1;2;8:17.810
22;Haas;4;Haase;Christopher;Müller;Nico;Niederhauser;Patric;Rast;René;Deut;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;13:23:02.542;13:23:02.542;8:27.317;507,317;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.030;N;214;;43.282;N;233;;1:04.841;N;223;;10.370;N;269;;1:49.192;N;203;;35.482;N;246;;2:31.437;N;227;;20.418;N;262;;30.265;N;;;;N;;N;;N;8:17.810;13;N;0;;            ;;3;0;0;0;0;1;3;8:17.810
22;Haas;4;Haase;Christopher;Müller;Nico;Niederhauser;Patric;Rast;René;Deut;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;4;13:31:30.773;13:31:30.773;8:28.231;508,231;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;47.059;N;213;;44.139;N;215;;1:04.294;N;225;;10.326;N;270;;1:46.916;J;205;;35.367;N;248;;2:30.549;N;229;;20.456;N;260;;29.125;N;;;;N;;N;;N;8:17.810;13;N;0;;            ;;4;0;0;0;0;1;4;8:17.810
22;Haas;4;Haase;Christopher;Müller;Nico;Niederhauser;Patric;Rast;René;Deut;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;5;13:49:34.092;13:49:34.092;8:37.315;517,315;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.981;N;214;;56.084;N;195;;1:07.134;N;222;;10.425;N;267;;1:47.860;N;204;;35.503;N;244;;2:28.695;J;226;;20.590;N;262;;29.043;N;;;;N;;N;;N;8:17.810;13;N;0;;            ;;5;0;0;0;0;1;5;8:17.810
23;Fetz;1;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;Deut;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;1;13:07:59.223;13:07:59.223;14:02.204;842,204;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;6:11.305;N;210;;46.160;N;156;;1:07.796;N;215;;10.628;N;263;;1:48.256;N;205;;36.027;N;240;;2:32.210;N;227;;20.235;J;266;;29.587;N;;;;N;;N;;N;8:22.100;22;N;0;;            ;;1;0;0;0;0;1;1;8:22.100
23;Fetz;3;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;Deut;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;2;13:23:03.380;13:23:03.380;8:40.665;520,665;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.998;J;214;;43.840;J;232;;1:06.299;N;213;;10.720;N;266;;1:52.784;N;202;;35.908;N;245;;2:36.833;N;215;;21.101;N;256;;31.182;N;;;;N;;N;;N;8:22.100;22;N;0;;            ;;2;0;0;0;0;1;2;8:22.100
23;Fetz;3;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;Deut;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;3;13:31:29.345;13:31:29.345;8:25.965;505,965;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;44.622;N;213;;44.682;N;232;;1:04.346;J;224;;10.443;J;267;;1:47.113;J;203;;35.667;J;244;;2:28.890;J;230;;20.634;N;256;;29.568;J;;;;N;;N;;N;8:22.100;22;N;0;;            ;;3;0;0;0;0;1;3;8:22.100
23;Fetz;4;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;Deut;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;4;13:46:35.402;13:46:35.402;9:02.482;542,482;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.281;N;214;;1:01.844;N;194;;1:09.381;N;210;;10.764;N;264;;1:52.754;N;201;;36.291;N;245;;2:37.376;N;227;;20.403;N;261;;30.388;N;;;;N;;N;;N;8:22.100;22;N;0;;            ;;4;0;0;0;0;1;4;8:22.100
24;Kolb;3;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;Deut;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;13:18:22.756;13:18:22.756;8:23.107;503,107;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.012;N;211;;43.080;J;232;;1:05.387;N;227;;10.359;J;266;;1:48.085;J;204;;35.992;J;243;;2:28.409;J;226;;20.699;N;258;;29.084;J;;;;N;;N;;N;8:21.692;16;N;0;;            ;;1;0;0;0;0;1;1;8:21.692
