STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
85;Meen;3;Meenen;Martin;Müller;Marco;Palluth;Carsten;Wahl;Tobias;DEU ;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;3;14:46:51.749;14:46:51.749;9:50.045;590,045;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.398;N;196;;49.244;N;215;;1:17.492;N;183;;11.595;J;253;;2:06.943;N;190;;40.927;N;213;;3:02.975;N;207;;21.215;N;259;;34.256;N;;;;N;;N;;N;9:36.610;90;N;0;;            ;;3;0;0;0;0;2;1;9:36.610
85;Meen;3;Meenen;Martin;Müller;Marco;Palluth;Carsten;Wahl;Tobias;DEU ;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;4;14:57:03.357;14:57:03.357;10:11.608;611,608;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.189;J;197;;49.227;J;225;;1:15.829;N;180;;12.147;N;210;;2:31.213;N;192;;41.499;N;209;;3:02.072;N;203;;21.346;N;259;;33.086;N;;;;N;;N;;N;9:36.610;90;N;0;;            ;;4;0;0;0;0;2;2;9:36.610
85;Meen;2;Meenen;Martin;Müller;Marco;Palluth;Carsten;Wahl;Tobias;DEU ;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;5;15:14:01.133;15:14:01.133;10:41.466;641,466;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.663;N;203;;49.375;N;222;;1:15.099;J;184;;11.748;N;250;;2:40.886;N;184;;44.603;N;194;;3:16.513;N;191;;21.970;N;251;;35.609;N;;;;N;;N;;N;9:36.610;90;N;0;;            ;;5;0;0;0;0;2;3;9:36.610
86;Brus;2;Brusius;Adrian;Unteroberdörster;Finn;Peucker;Lars;Lengyel;Adam;DEU ;Toyota Gazoo Racing Europe GmbH;PRO-AM                                                      ;Toyota GR Supra GT4;1;14:40:28.131;14:40:28.131;9:24.447;564,447;N;AT                                                          ;0000AT                                                          ;;AT      ;46.303;N;200;;49.522;J;226;;1:13.630;N;196;;11.331;N;251;;2:00.369;J;192;;38.077;J;241;;2:52.084;N;211;;21.148;J;257;;31.983;N;;;;N;;N;;N;9:17.514;66;N;0;;            ;;1;0;0;0;0;1;1;9:17.514
86;Brus;2;Brusius;Adrian;Unteroberdörster;Finn;Peucker;Lars;Lengyel;Adam;DEU ;Toyota Gazoo Racing Europe GmbH;PRO-AM                                                      ;Toyota GR Supra GT4;2;14:49:46.807;14:49:46.807;9:18.676;558,676;J;AT                                                          ;0000AT                                                          ;;AT      ;45.493;J;184;;50.207;N;224;;1:12.038;J;198;;11.165;J;254;;2:00.420;N;192;;38.355;N;240;;2:48.229;J;209;;21.296;N;255;;31.473;J;;;;N;;N;;N;9:17.514;66;N;0;;            ;;2;0;0;0;0;1;2;9:17.514
87;Jung;1;Jung;Tobias;Eichhorn;Michael;Jenichen;Daniel;Strycek;Volker;DEU ;;PRO-AM                                                      ;Opel Astra OPC;1;14:38:37.152;14:38:37.152;10:28.928;628,928;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;50.953;J;175;;53.335;J;192;;1:21.161;J;168;;13.130;J;220;;2:15.745;J;161;;44.873;J;202;;3:09.149;J;180;;24.861;J;220;;35.721;J;;;;N;;N;;N;10:28.928;128;N;0;;            ;;1;0;0;0;0;1;1;10:28.928
90;Sore;3;Sorensen;Marco;Thiim;Nicki;Pittard;David;Martin;Maxime;MCO ;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;1;14:37:11.345;14:37:11.345;8:19.298;499,298;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.664;J;215;;43.673;J;231;;1:03.867;J;225;;10.457;N;264;;1:46.588;J;200;;36.073;N;242;;2:26.610;J;229;;20.782;N;254;;29.584;N;;;;N;;N;;N;8:18.008;19;N;0;;            ;;1;0;0;0;0;1;1;8:18.008
90;Sore;4;Sorensen;Marco;Thiim;Nicki;Pittard;David;Martin;Maxime;MCO ;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;2;14:49:52.914;14:49:52.914;12:41.569;761,569;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;4:52.817;N;212;;45.623;N;232;;1:07.876;N;221;;10.508;N;263;;1:48.510;N;196;;36.056;N;244;;2:29.904;N;227;;20.844;N;252;;29.431;N;;;;N;;N;;N;8:18.008;19;N;0;;            ;;2;0;0;0;0;1;2;8:18.008
90;Sore;1;Sorensen;Marco;Thiim;Nicki;Pittard;David;Martin;Maxime;MCO ;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;3;15:01:55.635;15:01:55.635;12:02.721;722,721;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;4:18.553;N;212;;44.087;N;231;;1:06.370;N;219;;10.601;N;262;;1:47.726;N;201;;36.051;N;241;;2:29.509;N;225;;20.552;J;257;;29.272;N;;;;N;;N;;N;8:18.008;19;N;0;;            ;;3;0;0;0;0;2;1;8:18.008
90;Sore;2;Sorensen;Marco;Thiim;Nicki;Pittard;David;Martin;Maxime;MCO ;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;4;15:14:14.312;15:14:14.312;12:18.677;738,677;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;4:13.802;N;214;;44.069;N;235;;1:03.915;N;225;;10.380;J;268;;2:13.456;N;206;;35.695;J;244;;2:27.710;N;227;;20.671;N;256;;28.979;J;;;;N;;N;;N;8:18.008;19;N;0;;            ;;4;0;0;0;0;3;1;8:18.008
95;Dörr;1;Dörr;Phil;Hancke;Nick;Wiskirchen;Moritz;Dontje;Indy;DEU ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;1;14:35:25.382;14:35:25.382;9:24.911;564,911;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;45.077;N;209;;46.768;N;231;;1:20.625;N;42;;19.227;N;231;;1:59.567;N;198;;37.197;N;244;;2:44.081;J;214;;20.612;N;265;;31.757;N;;;;N;;N;;N;9:01.318;53;N;0;;            ;;1;0;0;0;0;1;1;9:01.318
95;Dörr;1;Dörr;Phil;Hancke;Nick;Wiskirchen;Moritz;Dontje;Indy;DEU ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;2;14:44:28.103;14:44:28.103;9:02.721;542,721;J;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;44.185;N;210;;46.498;J;232;;1:10.800;J;198;;10.958;J;261;;1:56.451;J;198;;37.014;J;222;;2:45.267;N;216;;20.504;J;266;;31.044;J;;;;N;;N;;N;9:01.318;53;N;0;;            ;;2;0;0;0;0;1;2;9:01.318
95;Dörr;1;Dörr;Phil;Hancke;Nick;Wiskirchen;Moritz;Dontje;Indy;DEU ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;3;14:54:01.059;14:54:01.059;9:32.956;572,956;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;43.968;J;211;;46.620;N;233;;1:11.102;N;198;;10.997;N;261;;2:05.383;N;184;;40.872;N;206;;2:58.049;N;197;;22.698;N;241;;33.267;N;;;;N;;N;;N;9:01.318;53;N;0;;            ;;3;0;0;0;0;1;3;9:01.318
98;Cats;3;Catsburg;Nicky;Edwards;John;van der Linde;Sheldon;Wittmann;Marco;NLD ;ROWE RACING;PRO                                                         ;BMW M4 GT3;1;14:20:37.762;14:20:37.762;8:29.063;509,063;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.646;N;214;;43.135;N;237;;1:09.670;N;113;;13.967;N;242;;1:47.024;J;205;;35.506;N;245;;2:25.956;J;233;;20.163;J;264;;31.996;N;;;;N;;N;;N;8:15.454;1;N;0;;            ;;1;0;0;0;0;1;1;8:15.454
98;Cats;3;Catsburg;Nicky;Edwards;John;van der Linde;Sheldon;Wittmann;Marco;NLD ;ROWE RACING;PRO                                                         ;BMW M4 GT3;2;14:29:00.617;14:29:00.617;8:22.855;502,855;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.666;J;215;;42.726;J;237;;1:05.058;N;165;;13.527;N;241;;1:47.504;N;205;;35.425;J;246;;2:28.703;N;233;;20.347;N;260;;28.899;J;;;;N;;N;;N;8:15.454;1;N;0;;            ;;2;0;0;0;0;1;2;8:15.454
98;Cats;1;Catsburg;Nicky;Edwards;John;van der Linde;Sheldon;Wittmann;Marco;NLD ;ROWE RACING;PRO                                                         ;BMW M4 GT3;3;14:49:12.175;14:49:12.175;8:21.395;501,395;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.553;N;213;;43.047;N;235;;1:04.725;N;227;;10.343;N;264;;1:48.236;N;205;;35.673;N;244;;2:28.103;N;228;;20.582;N;258;;29.133;N;;;;N;;N;;N;8:15.454;1;N;0;;            ;;3;0;0;0;0;1;3;8:15.454
98;Cats;1;Catsburg;Nicky;Edwards;John;van der Linde;Sheldon;Wittmann;Marco;NLD ;ROWE RACING;PRO                                                         ;BMW M4 GT3;4;14:57:50.615;14:57:50.615;8:38.440;518,440;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.065;N;213;;43.277;N;233;;1:04.333;J;229;;10.558;N;192;;2:04.820;N;204;;36.716;N;237;;2:28.100;N;231;;20.481;N;258;;29.090;N;;;;N;;N;;N;8:15.454;1;N;0;;            ;;4;0;0;0;0;1;4;8:15.454
98;Cats;1;Catsburg;Nicky;Edwards;John;van der Linde;Sheldon;Wittmann;Marco;NLD ;ROWE RACING;PRO                                                         ;BMW M4 GT3;5;15:11:33.178;15:11:33.178;8:44.105;524,105;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.790;N;212;;43.375;N;234;;1:05.202;N;230;;10.262;J;265;;2:11.186;N;206;;35.474;N;245;;2:27.481;N;232;;20.396;N;261;;28.939;N;;;;N;;N;;N;8:15.454;1;N;0;;            ;;5;0;0;0;0;1;5;8:15.454
99;De P;3;De Phillippi;Connor;Eng;Philipp;Farfus;Augusto;Yelloly;Nick;USA ;ROWE RACING;PRO                                                         ;BMW M4 GT3;1;14:40:31.953;14:40:31.953;8:24.131;504,131;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.457;N;214;;43.724;N;236;;1:05.176;N;226;;10.332;N;266;;1:48.340;N;204;;36.428;N;230;;2:28.651;N;230;;20.296;J;263;;28.727;J;;;;N;;N;;N;8:17.602;14;N;0;;            ;;1;0;0;0;0;1;1;8:17.602
99;De P;3;De Phillippi;Connor;Eng;Philipp;Farfus;Augusto;Yelloly;Nick;USA ;ROWE RACING;PRO                                                         ;BMW M4 GT3;2;14:56:22.828;14:56:22.828;8:46.390;526,390;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.327;N;214;;43.076;N;234;;1:03.448;N;233;;10.414;N;197;;2:13.309;N;197;;35.779;N;235;;2:29.576;N;229;;20.562;N;259;;28.899;N;;;;N;;N;;N;8:17.602;14;N;0;;            ;;2;0;0;0;0;1;2;8:17.602
99;De P;3;De Phillippi;Connor;Eng;Philipp;Farfus;Augusto;Yelloly;Nick;USA ;ROWE RACING;PRO                                                         ;BMW M4 GT3;3;15:04:40.773;15:04:40.773;8:17.945;497,945;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.910;J;213;;42.841;J;235;;1:03.202;J;233;;10.235;J;265;;1:47.322;J;203;;35.677;J;245;;2:28.392;J;230;;20.443;N;260;;28.923;N;;;;N;;N;;N;8:17.602;14;N;0;;            ;;3;0;0;0;0;1;3;8:17.602
100;Walk;2;Walkenhorst;Henry;von Bohlen;Friedrich;Breuer;Jörg;Ziegler;Andreas;DEU ;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;1;14:25:20.080;14:25:20.080;9:23.606;563,606;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;44.327;N;208;;46.474;N;225;;1:22.082;N;128;;13.381;N;239;;2:00.750;N;197;;37.910;N;237;;2:45.192;N;221;;20.925;N;255;;32.565;N;;;;N;;N;;N;8:43.285;44;N;0;;            ;;1;0;0;0;0;1;1;8:43.285
100;Walk;2;Walkenhorst;Henry;von Bohlen;Friedrich;Breuer;Jörg;Ziegler;Andreas;DEU ;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;2;14:34:52.906;14:34:52.906;9:32.826;572,826;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.216;N;210;;47.518;N;231;;1:18.406;N;52;;30.393;N;199;;1:59.719;N;198;;37.548;N;238;;2:43.117;N;222;;20.855;N;257;;32.054;N;;;;N;;N;;N;8:43.285;44;N;0;;            ;;2;0;0;0;0;1;2;8:43.285
100;Walk;4;Walkenhorst;Henry;von Bohlen;Friedrich;Breuer;Jörg;Ziegler;Andreas;DEU ;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;3;14:52:14.571;14:52:14.571;8:49.095;529,095;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;44.298;N;208;;45.269;N;230;;1:07.986;N;209;;11.974;N;242;;1:53.350;J;200;;36.791;J;239;;2:36.554;J;224;;20.940;N;254;;31.933;N;;;;N;;N;;N;8:43.285;44;N;0;;            ;;3;0;0;0;0;1;3;8:43.285
100;Walk;4;Walkenhorst;Henry;von Bohlen;Friedrich;Breuer;Jörg;Ziegler;Andreas;DEU ;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;4;15:01:07.118;15:01:07.118;8:52.547;532,547;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.759;N;209;;46.824;N;229;;1:07.727;N;208;;10.856;N;258;;1:55.519;N;196;;38.476;N;213;;2:38.952;N;223;;20.752;J;255;;30.682;N;;;;N;;N;;N;8:43.285;44;N;0;;            ;;4;0;0;0;0;1;4;8:43.285
100;Walk;4;Walkenhorst;Henry;von Bohlen;Friedrich;Breuer;Jörg;Ziegler;Andreas;DEU ;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;5;15:10:14.441;15:10:14.441;9:07.323;547,323;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.263;J;210;;45.104;J;231;;1:07.168;J;213;;10.759;J;258;;2:10.689;N;200;;37.911;N;238;;2:41.905;N;220;;20.980;N;256;;30.544;J;;;;N;;N;;N;8:43.285;44;N;0;;            ;;5;0;0;0;0;1;5;8:43.285
101;Krog;3;Krognes;Christian;Soucek;Andy;Trogen;Sami-Matti;Müller;Jörg;NOR ;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;1;14:47:23.541;14:47:23.541;8:22.415;502,415;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.469;J;212;;43.155;J;235;;1:05.088;N;226;;10.384;J;264;;1:47.066;J;203;;35.738;J;243;;2:29.389;N;230;;20.548;N;258;;29.578;N;;;;N;;N;;N;8:20.374;2;N;0;;            ;;1;0;0;0;0;1;1;8:20.374
101;Krog;2;Krognes;Christian;Soucek;Andy;Trogen;Sami-Matti;Müller;Jörg;NOR ;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;2;14:59:18.768;14:59:18.768;11:55.227;715,227;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;4:11.046;N;213;;43.429;N;234;;1:03.996;J;210;;11.235;N;256;;1:47.243;N;204;;35.854;N;244;;2:31.895;N;230;;20.506;J;259;;30.023;N;;;;N;;N;;N;8:20.374;2;N;0;;            ;;2;0;0;0;0;1;2;8:20.374
101;Krog;2;Krognes;Christian;Soucek;Andy;Trogen;Sami-Matti;Müller;Jörg;NOR ;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;3;15:07:41.328;15:07:41.328;8:22.560;502,560;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.773;N;216;;43.361;N;233;;1:04.724;N;223;;10.426;N;265;;1:47.827;N;204;;35.868;N;243;;2:28.985;J;230;;20.521;N;259;;29.075;J;;;;N;;N;;N;8:20.374;2;N;0;;            ;;3;0;0;0;0;2;1;8:20.374
102;Müll;2;Müller;Jörg;von Bohlen;Mario;Tuck;Ben;Schmidt-Staade;Jörn;DEU ;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;1;14:41:19.437;14:41:19.437;8:45.185;525,185;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;44.846;N;213;;44.315;J;232;;1:07.481;N;208;;11.108;N;259;;1:53.698;N;199;;36.453;N;242;;2:35.588;N;225;;20.755;N;258;;30.941;N;;;;N;;N;;N;8:37.675;33;N;0;;            ;;1;0;0;0;0;1;1;8:37.675
102;Müll;2;Müller;Jörg;von Bohlen;Mario;Tuck;Ben;Schmidt-Staade;Jörn;DEU ;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;2;14:50:05.387;14:50:05.387;8:45.950;525,950;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.751;N;210;;45.613;N;215;;1:07.129;N;214;;10.744;J;260;;1:52.240;N;202;;36.414;J;231;;2:40.374;N;225;;20.621;J;258;;30.064;J;;;;N;;N;;N;8:37.675;33;N;0;;            ;;2;0;0;0;0;1;2;8:37.675
102;Müll;4;Müller;Jörg;von Bohlen;Mario;Tuck;Ben;Schmidt-Staade;Jörn;DEU ;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;3;15:04:24.676;15:04:24.676;8:42.098;522,098;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.735;N;211;;44.340;N;230;;1:07.011;J;197;;11.309;N;254;;1:52.030;J;200;;36.719;N;237;;2:34.507;J;225;;20.776;N;257;;32.671;N;;;;N;;N;;N;8:37.675;33;N;0;;            ;;3;0;0;0;0;1;3;8:37.675
102;Müll;4;Müller;Jörg;von Bohlen;Mario;Tuck;Ben;Schmidt-Staade;Jörn;DEU ;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;4;15:13:40.568;15:13:40.568;9:15.892;555,892;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.969;J;209;;45.656;N;228;;1:09.169;N;212;;10.791;N;258;;2:23.978;N;199;;36.523;N;238;;2:36.625;N;223;;20.853;N;256;;30.328;N;;;;N;;N;;N;8:37.675;33;N;0;;            ;;4;0;0;0;0;1;4;8:37.675
109;Caba;3;Caba;Ralph;Sprungmann;Oliver;Mohr;Michael;;;DEU ;;PRO-AM                                                      ;Ford Mustang GT;1;14:24:27.552;14:24:27.552;10:27.185;627,185;N;AT                                                          ;0000AT                                                          ;;AT      ;51.089;N;180;;51.610;N;212;;1:33.455;N;117;;15.263;N;224;;2:13.208;N;163;;42.094;N;224;;3:02.684;N;194;;21.572;N;263;;36.210;N;;;;N;;N;;N;9:51.317;108;N;0;;            ;;1;0;0;0;0;1;1;9:51.317
109;Caba;3;Caba;Ralph;Sprungmann;Oliver;Mohr;Michael;;;DEU ;;PRO-AM                                                      ;Ford Mustang GT;2;14:34:52.811;14:34:52.811;10:25.259;625,259;N;AT                                                          ;0000AT                                                          ;;AT      ;47.082;J;178;;51.227;N;214;;1:25.783;N;50;;32.828;N;177;;2:12.473;N;173;;40.483;J;223;;2:59.498;J;199;;21.430;N;253;;34.455;N;;;;N;;N;;N;9:51.317;108;N;0;;            ;;2;0;0;0;0;1;2;9:51.317
109;Caba;3;Caba;Ralph;Sprungmann;Oliver;Mohr;Michael;;;DEU ;;PRO-AM                                                      ;Ford Mustang GT;3;14:44:46.775;14:44:46.775;9:53.964;593,964;J;AT                                                          ;0000AT                                                          ;;AT      ;47.951;N;186;;50.649;J;214;;1:17.315;J;177;;12.616;J;239;;2:08.807;J;172;;40.840;N;215;;3:00.919;N;199;;21.309;J;255;;33.558;J;;;;N;;N;;N;9:51.317;108;N;0;;            ;;3;0;0;0;0;1;3;9:51.317
109;Caba;1;Caba;Ralph;Sprungmann;Oliver;Mohr;Michael;;;DEU ;;PRO-AM                                                      ;Ford Mustang GT;4;15:00:58.902;15:00:58.902;16:12.127;972,127;N;AT                                                          ;0000AT                                                          ;;AT      ;6:11.879;N;167;;55.506;N;184;;1:27.268;N;160;;14.025;N;204;;2:22.794;N;177;;45.128;N;178;;3:16.509;N;186;;22.267;N;246;;36.751;N;;;;N;;N;;N;9:51.317;108;N;0;;            ;;4;0;0;0;0;1;4;9:51.317
